영업상태명,영업상태코드,상세영업상태명,폐업일자,지번주소,도로명주소,사업장명,업태구분명,좌표정보(X),좌표정보(Y)
폐업,3,폐업,2010-12-31,서울특별시 용산구 한남동 636-7번지 지하(1층) ,,텐프로,한식,200384.512011927,447884.322201482
폐업,3,폐업,2009-06-22,서울특별시 용산구 후암동 134-1번지 (지상1층) ,,화평동왕냉면,한식,197829.85640051,449575.387837019
폐업,3,폐업,2012-03-30,서울특별시 용산구 한남동 736-8번지 (지상2층) ,,동경식당,경양식,199766.158165623,448048.145770696
폐업,3,폐업,2010-12-17,서울특별시 용산구 한남동 312-5번지 (지상2층) ,,고매식,경양식,200806.372578114,447855.635811062
폐업,3,폐업,2011-01-21,서울특별시 용산구 후암동 243-1번지 (지상1층) ,,맛고을추어탕,한식,197943.042824558,449607.451120695
폐업,3,폐업,2022-04-26,서울특별시 용산구 이태원동 339-1 ,서울특별시 용산구 녹사평대로46길 16-4 (이태원동),스트릿츄러스이태원점,기타,198849.675667952,448312.921600249
폐업,3,폐업,2013-06-11,서울특별시 용산구 한남동 619-1번지 (지상1층) ,,톰바,호프/통닭,200380.919321854,447764.243706118
폐업,3,폐업,2012-06-19,서울특별시 용산구 청파동2가 42-31번지 (지상3층) ,,버블트리,호프/통닭,197012.727113462,449292.885733276
폐업,3,폐업,2009-09-17,서울특별시 용산구 이태원동 128-7번지 외2필지(지하1층) ,,홈,경양식,199345.64363764,447982.658135303
폐업,3,폐업,2014-12-23,서울특별시 용산구 이태원동 56-13번지 (지상1층) ,,써니데이즈(Sunny days),경양식,198981.189394438,447973.635455023
폐업,3,폐업,2012-10-16,서울특별시 용산구 이태원동 225-143번지 (1층) ,,네네치킨,통닭(치킨),199096.876144729,448594.824572775
폐업,3,폐업,2009-04-03,서울특별시 용산구 한남동 683-47번지 (지상1층) ,,서정,한식,200041.195398487,448231.95435183
폐업,3,폐업,2011-12-15,서울특별시 용산구 후암동 264-6번지 (지상1층) ,,민속포차,한식,198244.561201457,449414.741018201
폐업,3,폐업,2012-11-29,서울특별시 용산구 후암동 444-14번지 (지하1층) ,,요코하마바케이케이,한식,197875.474318938,450247.525547198
폐업,3,폐업,2009-12-04,서울특별시 용산구 이태원동 305-5번지 (지상1층) ,,지오의치즈스테이크,경양식,198892.487068784,448512.510579912
폐업,3,폐업,2011-06-03,서울특별시 용산구 청파동2가 71-127번지 (지상1층) ,,엽기꼬지,한식,197144.132286796,449154.175917409
폐업,3,폐업,2013-06-11,서울특별시 용산구 한남동 106-2번지 (지상1층) ,,더마니,기타,200580.663401657,447655.891218551
폐업,3,폐업,2009-09-01,서울특별시 용산구 이태원동 136-35번지 (지하1층) ,,발리,한식,199655.595017319,447944.556112808
폐업,3,폐업,2009-11-30,서울특별시 용산구 한남동 633-3번지 (제일빌딩1층12호) ,,천지,한식,200455.14401596,447866.831310941
폐업,3,폐업,2012-09-14,서울특별시 용산구 효창동 2-15번지 (지상1층) ,,알본구스토,경양식,196666.362866666,448983.131934351
폐업,3,폐업,2010-07-20,서울특별시 용산구 이태원동 274-2번지 (지상2층) ,,천상월,정종/대포집/소주방,198912.797243832,448529.432651605
폐업,3,폐업,2009-12-15,서울특별시 용산구 청파동2가 55-9번지 (제1호 2층) ,,데입스키친(DAVE.S KITCHEN),경양식,196893.988217825,449214.228517239
폐업,3,폐업,2010-06-14,서울특별시 용산구 이태원동 36-18번지 (지상3층) ,,한라산도야지II,한식,199218.006960189,447693.259192926
폐업,3,폐업,2010-03-12,서울특별시 용산구 이태원동 112-3번지 (지하1층) ,,벨사이즈파크,경양식,199464.886498266,448101.099587666
폐업,3,폐업,2012-12-26,서울특별시 용산구 이태원동 119-7번지 (지상3층) ,,우스마니아인터내셔날레스토랑,기타,199331.943962382,448070.216214088
폐업,3,폐업,2012-10-25,서울특별시 용산구 청파동3가 24-55번지 외1필지(지상1층) ,,앙카라피크닉,한식,197176.5766232,449127.08030464
폐업,3,폐업,2012-05-31,서울특별시 용산구 청파동2가 104-1번지 (지상2층) ,,수북(SOO BOOK),기타,197284.684293541,449358.418819969
폐업,3,폐업,2012-05-09,서울특별시 용산구 한남동 684-101번지 (지상1층) ,,디씨횟집,일식,200054.666184164,448219.514869605
폐업,3,폐업,2010-09-17,서울특별시 용산구 청파동2가 90-6번지 (지하1층) ,,숙명식당,한식,197279.184952374,449212.078404781
폐업,3,폐업,2010-03-31,서울특별시 용산구 이태원동 305-5번지 (지상1층) ,,현재위치,기타,198892.487068784,448512.510579912
폐업,3,폐업,2009-09-02,서울특별시 용산구 한남동 263-15번지 (지상1층) ,,수주,경양식,200732.487144114,447963.326045319
폐업,3,폐업,2011-10-05,서울특별시 용산구 이태원동 229-16번지 (지상1층) ,,투,까페,199295.139705742,448642.67087265
폐업,3,폐업,2010-01-13,서울특별시 용산구 청파동2가 71-142번지 (지상1층) ,,세계맥주,호프/통닭,197099.870052156,449187.760852838
폐업,3,폐업,2010-09-13,서울특별시 용산구 이태원동 137-26번지 (지상1층101호) ,,포차마을,한식,199637.031612569,447922.519432516
폐업,3,폐업,2011-04-01,서울특별시 용산구 한남동 736-8번지 (정화빌딩1층) ,,엘리케이,기타,199766.158165623,448048.145770696
폐업,3,폐업,2013-06-04,서울특별시 용산구 청파동3가 60번지 (지상2층) ,,농아노인회쉼터,한식,197326.255684213,449037.30792556
폐업,3,폐업,2009-11-30,서울특별시 용산구 한남동 263-15번지 (지상1층) ,,더팟(The Pot),기타,200732.487144114,447963.326045319
폐업,3,폐업,2011-08-18,서울특별시 용산구 청파동3가 111-58번지 (지상2층) ,,라이크어(like a),한식,197009.139555835,449155.387058348
폐업,3,폐업,2009-11-20,서울특별시 용산구 이태원동 112-2번지 (지상2층) ,,더슬로우키친,기타,199478.775740576,448102.062770778
폐업,3,폐업,2011-12-12,서울특별시 용산구 후암동 114-20번지 (지상1층) ,,해바라기,한식,197820.782158108,449715.538071848
폐업,3,폐업,2010-10-13,서울특별시 용산구 이태원동 127-22번지 외1필지(지상1층) ,,1박2일,한식,199506.018811524,447987.235079236
폐업,3,폐업,2011-10-28,서울특별시 용산구 한남동 683-130번지 외1필지(지상4층) ,,원참숯불갈비,한식,200034.203421276,448331.696639777
폐업,3,폐업,2013-06-12,서울특별시 용산구 한남동 737-61번지 (지상1층) ,,스파찌오루체,경양식,199716.152637635,448084.378199504
폐업,3,폐업,2010-12-02,서울특별시 용산구 한남동 683-133번지 (지상4층) ,,(주)더 비스트로,경양식,199956.90188004,448222.554860994
폐업,3,폐업,2011-12-05,서울특별시 용산구 이태원동 404-35번지 (지상1층) ,,맛있는치킨,통닭(치킨),199015.082551604,448158.525939774
폐업,3,폐업,2013-04-16,서울특별시 용산구 한남동 683-31번지 (지상1층) ,,꽃땅,기타,200092.500190492,448395.020715481
폐업,3,폐업,2013-07-11,서울특별시 용산구 청파동2가 71-88번지 명신프라자 102호(지상1층) ,,타피오카 숙명여대점,기타,197063.843310118,449196.025596089
폐업,3,폐업,2012-07-17,서울특별시 용산구 후암동 116-27번지 (지상2층) ,,춘천명동닭갈비,기타,197765.09398681,449766.499345037
폐업,3,폐업,2012-05-11,서울특별시 용산구 이태원동 341-7번지 (지상1층) ,,라 걀레뜨,기타,198881.444376607,448335.136220287
폐업,3,폐업,2012-10-05,서울특별시 용산구 한남동 273-2번지 (지하1층) ,,미나토코리아주식회사,일식,200768.292367139,447972.264446844
폐업,3,폐업,2013-05-08,서울특별시 용산구 한남동 736-9번지 (지상4층) ,,어반로프트,기타,199745.544408959,448038.698938206
폐업,3,폐업,2013-08-05,서울특별시 용산구 한남동 754-19번지 (지상1층) ,,돼지랑 장어랑,한식,199843.751020962,447797.811770994
폐업,3,폐업,2011-10-12,서울특별시 용산구 후암동 194-6번지 (지상1층) ,,미소,기타,198000.329004845,449341.046943964
폐업,3,폐업,2011-12-22,서울특별시 용산구 이태원동 137-16번지 (지상1층) ,,라카스바,경양식,199623.733879163,447895.931853632
폐업,3,폐업,2012-01-25,서울특별시 용산구 후암동 60-39번지 (지상1층) ,,블랙토마토,기타,197938.154719008,449791.108070433
폐업,3,폐업,2013-09-27,서울특별시 용산구 이태원동 57-16번지 (지상1층) ,,컵앤볼,기타,198983.520675068,448023.694558043
폐업,3,폐업,2013-05-27,서울특별시 용산구 이태원동 557번지 (지상1층) ,,헤라스(hera.s),기타,198790.433934433,448344.026027589
폐업,3,폐업,2012-06-13,서울특별시 용산구 한남동 621-3번지 (지하1층) ,,허밍,기타,200466.457005288,447721.348729326
폐업,3,폐업,2013-04-01,서울특별시 용산구 후암동 261-7번지 (지상1층) ,,아로하치킨,통닭(치킨),198238.489654247,449379.405246422
폐업,3,폐업,2013-08-12,서울특별시 용산구 이태원동 132-4번지 (지상2층) ,,소공동뚝배기,한식,199525.849355791,447933.629907925
폐업,3,폐업,2013-09-03,서울특별시 용산구 한남동 736-9번지 (지상1층) ,,코카페 고메홈,한식,199745.544408959,448038.698938206
폐업,3,폐업,2011-08-04,서울특별시 용산구 후암동 30-90번지 용산도서관내(지상1층) ,,(주)우리캐터링,기타,198169.013703269,449972.993855472
폐업,3,폐업,2013-12-09,서울특별시 용산구 이태원동 136-21번지 (지상1층) ,,별,기타,199661.009462542,447982.625946869
폐업,3,폐업,2011-04-12,서울특별시 용산구 후암동 115-4번지 (지상1층) 2호 ,,한방장충족발,기타,197801.129220105,449722.023318274
폐업,3,폐업,2011-09-08,서울특별시 용산구 한남동 642-17번지 (지상1층) ,,튀김나라,기타,200405.901560426,447775.230987739
폐업,3,폐업,2011-02-07,서울특별시 용산구 이태원동 225-42번지 (지상1층) ,,제주도곰탕,한식,,
폐업,3,폐업,2011-07-20,서울특별시 용산구 한남동 621-1번지 (지하1층) ,,에어라인,호프/통닭,200456.643966608,447739.382008548
폐업,3,폐업,2013-06-11,서울특별시 용산구 한남동 522-1번지 동원베네스트 105호(지상1층) ,,코끼리,분식,200614.319913696,447561.558961093
폐업,3,폐업,2011-09-30,서울특별시 용산구 이태원동 137-26번지 (지상1층) 101호 ,,포차마을,패스트푸드,199637.031612569,447922.519432516
폐업,3,폐업,2012-09-05,서울특별시 용산구 이태원동 21-3번지 (지상2층) ,,더와인라운지,경양식,199525.784740041,447680.995740575
폐업,3,폐업,2012-03-20,서울특별시 용산구 한남동 683-130번지 (지상5층) 2호 ,,이태원,한식,200034.203421276,448331.696639777
폐업,3,폐업,2013-02-26,서울특별시 용산구 효창동 5-223번지 (지상1층) ,,국수나무,한식,196287.997961262,448728.106944315
폐업,3,폐업,2015-12-24,서울특별시 용산구 이태원동 258-148번지 (지상1층) ,,라스페라,경양식,199669.602265849,448802.636482795
폐업,3,폐업,2013-01-22,서울특별시 용산구 이태원동 22-2번지 상가동 201호(지상2층) ,,명품스시,일식,199471.30974998,447522.747030786
폐업,3,폐업,2011-10-06,서울특별시 용산구 한남동 685-11번지 (지상1층) ,,775,기타,199956.938144241,448118.528495784
폐업,3,폐업,2012-11-28,서울특별시 용산구 청파동2가 63-21번지 (지상2층) ,,사이타마야숙대점,기타,196943.407752166,449205.073886476
폐업,3,폐업,2011-06-21,서울특별시 용산구 청파동3가 121-5번지 (지상2층) ,,라운지1973,기타,197144.730847965,449042.339232435
폐업,3,폐업,2012-04-02,서울특별시 용산구 이태원동 243-42번지 (지상1층) ,,포트앤팟,경양식,199518.740496785,448597.782930067
폐업,3,폐업,2012-01-09,서울특별시 용산구 한남동 642-20번지 (지상1층) ,,산골식당,한식,200391.132157504,447779.988252411
폐업,3,폐업,2012-01-26,서울특별시 용산구 한남동 68-20번지 (지상1층) ,,내츄럴테이블,기타,200709.749866443,448066.525575668
폐업,3,폐업,2013-06-11,서울특별시 용산구 한남동 522-1번지 동원베네스트 117호(지상1층) ,,미니몽골,기타,200614.319913696,447561.558961093
폐업,3,폐업,2011-07-19,서울특별시 용산구 이태원동 116-1번지 외3 해밀톤관광호텔별관(지상2층) ,,펍릭(PUB-LIC),경양식,199357.143999617,448100.802302867
폐업,3,폐업,2013-01-08,서울특별시 용산구 효창동 5-98번지 (지상1층) ,,우리마당,경양식,196593.010176138,448679.476586298
폐업,3,폐업,2011-07-20,서울특별시 용산구 이태원동 64-27번지 (지상1층) ,,고깃집,한식,199186.611844202,447948.757806303
영업/정상,1,영업,,서울특별시 용산구 이태원동 34-55번지 (지하1층) ,,오구작작,한식,199007.511537812,447889.216650665
폐업,3,폐업,2012-06-27,서울특별시 용산구 이태원동 127-17번지 (지상2층) ,,골든벨,기타,199460.236827134,447984.183363305
폐업,3,폐업,2013-08-28,서울특별시 용산구 후암동 250-5번지 에이동(지상2층) ,,느티나무,한식,198090.34507897,449442.604411833
폐업,3,폐업,2013-09-24,서울특별시 용산구 이태원동 74-18번지 (지상1층) ,,누노(NOUNO),기타,199232.315248169,447920.444972617
폐업,3,폐업,2013-08-01,서울특별시 용산구 이태원동 137-26번지 (지상1층) ,,에이티식스,경양식,199637.031612569,447922.519432516
폐업,3,폐업,2013-08-28,서울특별시 용산구 후암동 415-46번지 (지상1층) ,,포만감,한식,198335.772301969,449361.567726009
영업/정상,1,영업,,서울특별시 용산구 이태원동 119-29 (지상1층) ,서울특별시 용산구 이태원로 165-6 (이태원동),스컹크 온더 선셋,기타,199269.056052683,448055.156196532
폐업,3,폐업,2023-01-06,서울특별시 용산구 한남동 653-25 1동 ,서울특별시 용산구 대사관로 36 (한남동),나주집,한식,200114.118368338,447908.688152157
폐업,3,폐업,2018-06-29,서울특별시 용산구 이태원동 54-3번지 지하1층 ,서울특별시 용산구 이태원로27가길 지하 54-3 (이태원동),주식회사 이코복스커피(이태원점),한식,,
폐업,3,폐업,2015-03-02,서울특별시 용산구 한남동 642-20번지 (1층) ,서울특별시 용산구 대사관로30가길 6 (한남동),전주 똑순이 순대국,한식,200391.132157504,447779.988252411
폐업,3,폐업,2013-11-26,서울특별시 용산구 후암동 257-12번지 ,서울특별시 용산구 두텁바위로 65 (후암동),파스카톨라(Pa`scatola),기타,198114.024379439,449326.877477426
폐업,3,폐업,2017-05-17,서울특별시 용산구 한남동 683-31번지 지하1층 ,서울특별시 용산구 이태원로54길 8 (한남동),스카웃,기타,200092.500190492,448395.020715481
폐업,3,폐업,2018-03-06,서울특별시 용산구 이태원동 193-1번지 지상2층 ,서울특별시 용산구 녹사평대로40다길 61 (이태원동),빨간모자얼큰이,한식,199094.150577856,448281.204308438
영업/정상,1,영업,,서울특별시 용산구 이태원동 116-2번지 지상1층 ,서울특별시 용산구 이태원로27가길 36 (이태원동),소프트 퀸,까페,199332.296292549,448103.180467503
영업/정상,1,영업,,서울특별시 용산구 한남동 683-47번지 1층2호 ,서울특별시 용산구 이태원로54길 48 (한남동),어겐스트 더 머쉰(Against the Machine),호프/통닭,200041.195398487,448231.95435183
폐업,3,폐업,2021-01-29,서울특별시 용산구 이태원동 64-15 1층 ,서울특별시 용산구 이태원로20길 2-10 (이태원동),탈선장,경양식,199179.455151463,447977.327274186
폐업,3,폐업,2021-11-09,서울특별시 용산구 이태원동 557 ,서울특별시 용산구 녹사평대로 222 (이태원동),화산공 만복.s,일식,198790.433934433,448344.026027589
